<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210521,102700,4175.4200000,4176.0700000,4175.2700000,4175.4700000,53
20210521,102800,4175.4500000,4177.1700000,4175.4500000,4177.1700000,54
20210521,102900,4177.1900000,4177.4700000,4175.2600000,4175.2600000,56
20210521,103000,4175.1300000,4176.4200000,4174.4400000,4176.4200000,56
20210521,103100,4176.2600000,4177.9000000,4176.2600000,4177.7700000,58
20210521,103200,4177.7500000,4179.4300000,4177.2500000,4179.3800000,56
20210521,103300,4179.2700000,4179.3400000,4178.4100000,4178.7900000,55
20210521,103400,4178.7700000,4179.4700000,4178.6300000,4178.9700000,51
20210521,103500,4178.9100000,4179.8700000,4178.6500000,4178.6500000,57
20210521,103600,4178.5800000,4178.5800000,4176.7700000,4176.9400000,57
20210521,103700,4176.9300000,4176.9300000,4172.8700000,4173.2900000,57
20210521,103800,4173.3200000,4173.4700000,4172.8600000,4173.0600000,55
20210521,103900,4173.0900000,4173.5500000,4172.2200000,4173.5300000,58
20210521,104000,4173.4100000,4173.8200000,4173.1500000,4173.5600000,57
20210521,104100,4173.5300000,4173.5300000,4171.9800000,4173.1200000,55
20210521,104200,4173.2000000,4173.5800000,4172.2700000,4172.3000000,52
20210521,104300,4172.5000000,4174.4300000,4172.5000000,4174.3000000,55
20210521,104400,4174.2100000,4174.2100000,4172.9300000,4172.9300000,55
20210521,104500,4172.6400000,4172.7100000,4170.7800000,4170.8500000,56
20210521,104600,4170.9200000,4171.9300000,4170.8500000,4171.8400000,54
20210521,104700,4171.8300000,4172.1600000,4170.7600000,4171.6900000,58
20210521,104800,4171.7500000,4171.8500000,4170.7400000,4171.2400000,55
20210521,104900,4171.2100000,4173.0900000,4170.8600000,4173.0900000,54
20210521,105000,4173.0700000,4174.6100000,4173.0600000,4174.3400000,50
20210521,105100,4174.3300000,4174.6700000,4174.1600000,4174.3800000,54
20210521,105200,4174.1700000,4174.2000000,4173.6100000,4174.1700000,58
20210521,105300,4174.1600000,4174.2400000,4173.6600000,4173.6600000,55
20210521,105400,4173.6000000,4173.6400000,4172.5200000,4172.7600000,53
20210521,105500,4172.9000000,4174.4800000,4172.9000000,4174.4500000,57
20210521,105600,4174.4400000,4175.1100000,4174.2000000,4175.1100000,57
20210521,105700,4175.1900000,4176.0900000,4175.1900000,4175.6500000,52
20210521,105800,4175.8700000,4175.9300000,4175.4300000,4175.8800000,54
20210521,105900,4175.9000000,4177.5300000,4175.9000000,4177.4500000,54
20210521,110000,4177.4700000,4178.2100000,4177.4700000,4178.1200000,57
20210521,110100,4178.0900000,4178.4700000,4177.5500000,4177.5900000,52
20210521,110200,4177.7000000,4177.7600000,4176.3400000,4176.5900000,57
20210521,110300,4176.5400000,4176.5800000,4175.6500000,4176.1800000,56
20210521,110400,4176.1500000,4176.1500000,4175.0000000,4175.4100000,55
20210521,110500,4175.4400000,4176.9500000,4175.4400000,4176.8200000,54
20210521,110600,4176.8600000,4178.1700000,4176.8600000,4177.9100000,52
20210521,110700,4177.8900000,4178.0700000,4177.3600000,4177.8300000,50
20210521,110800,4177.8700000,4178.5000000,4177.6700000,4178.5000000,51
20210521,110900,4178.4900000,4178.7200000,4177.7000000,4177.9500000,55
20210521,111000,4177.9100000,4177.9100000,4176.8000000,4177.5200000,52
20210521,111100,4177.5400000,4178.3900000,4177.4900000,4178.3900000,52
20210521,111200,4178.3000000,4179.0100000,4178.1100000,4178.1100000,57
20210521,111300,4178.0900000,4178.0900000,4176.6900000,4177.8000000,56
20210521,111400,4177.7200000,4177.7200000,4176.6200000,4177.1300000,58
20210521,111500,4176.9100000,4177.7700000,4176.7200000,4177.2500000,55
20210521,111600,4177.3200000,4177.6000000,4176.8200000,4177.1800000,51
20210521,111700,4177.1000000,4177.1200000,4176.7400000,4176.7400000,51
20210521,111800,4176.6900000,4177.7400000,4176.6900000,4177.4300000,53
20210521,111900,4177.5000000,4177.8400000,4177.3500000,4177.7500000,55
20210521,112000,4177.7900000,4178.2800000,4177.6800000,4178.2600000,51
20210521,112100,4178.2100000,4178.2200000,4177.7500000,4177.7600000,52
20210521,112200,4177.6800000,4178.7900000,4177.6800000,4178.5800000,54
20210521,112300,4178.6100000,4178.6100000,4178.1500000,4178.4300000,51
20210521,112400,4178.4100000,4178.4100000,4177.2700000,4177.2700000,52
20210521,112500,4177.2900000,4177.8900000,4177.2700000,4177.6600000,54
20210521,112600,4177.5900000,4177.5900000,4175.3600000,4175.3600000,57
20210521,112700,4175.3100000,4175.3100000,4172.5600000,4172.5600000,56
20210521,112800,4172.5400000,4172.5400000,4171.2000000,4171.3100000,53
20210521,112900,4171.3400000,4171.4100000,4169.4900000,4169.5300000,57
20210521,113000,4169.7300000,4170.0300000,4169.0700000,4170.0300000,58
20210521,113100,4170.1300000,4170.4300000,4169.9600000,4170.1900000,58
20210521,113200,4170.1800000,4173.1400000,4170.1100000,4173.0400000,56
20210521,113300,4173.0600000,4173.9200000,4172.7700000,4173.9000000,50
20210521,113400,4173.8200000,4174.0300000,4173.0700000,4173.4000000,56
20210521,113500,4173.4100000,4173.6100000,4172.7600000,4172.9200000,54
20210521,113600,4172.8800000,4172.9700000,4172.2600000,4172.4300000,54
20210521,113700,4172.4400000,4172.4900000,4171.3100000,4171.3100000,55
20210521,113800,4171.3700000,4171.4100000,4170.4500000,4170.7800000,57
20210521,113900,4170.8000000,4172.1800000,4170.7800000,4171.8700000,51
20210521,114000,4171.8600000,4173.4100000,4171.6600000,4173.4100000,53
20210521,114100,4173.4800000,4173.8000000,4173.1800000,4173.4100000,50
20210521,114200,4173.3400000,4173.3400000,4171.7900000,4172.0500000,52
20210521,114300,4172.0900000,4172.1400000,4171.2900000,4171.8900000,53
20210521,114400,4171.9300000,4172.7100000,4171.9300000,4172.0200000,54
20210521,114500,4172.0100000,4172.4700000,4171.1500000,4171.5300000,56
20210521,114600,4171.4800000,4171.4800000,4170.3900000,4170.7800000,53
20210521,114700,4170.8000000,4172.3200000,4170.8000000,4171.8100000,57
20210521,114800,4171.7800000,4172.6700000,4171.7800000,4172.5500000,54
20210521,114900,4172.5400000,4173.1600000,4170.8100000,4170.8100000,55
20210521,115000,4170.8000000,4171.3400000,4170.7400000,4171.1400000,54
20210521,115100,4171.1300000,4172.3700000,4171.0300000,4171.5000000,54
20210521,115200,4171.4900000,4171.5300000,4171.0000000,4171.2200000,56
20210521,115300,4171.2300000,4171.2300000,4170.0500000,4170.0500000,50
20210521,115400,4170.0000000,4170.0800000,4167.8200000,4168.1200000,55
20210521,115500,4168.1700000,4168.5100000,4167.0500000,4167.2600000,57
20210521,115600,4167.2500000,4167.9900000,4166.1700000,4166.1700000,54
20210521,115700,4166.1400000,4166.1400000,4165.7300000,4165.7900000,56
20210521,115800,4165.6300000,4166.5100000,4165.4700000,4166.4000000,54
20210521,115900,4166.4900000,4167.2900000,4166.1400000,4166.2200000,55
20210521,120000,4166.2100000,4166.7400000,4165.8600000,4166.5000000,55
20210521,120100,4166.4700000,4166.5700000,4165.7000000,4165.7600000,55
20210521,120200,4165.7700000,4165.9600000,4165.1600000,4165.9600000,57
20210521,120300,4166.0200000,4167.1700000,4166.0200000,4166.6800000,51
20210521,120400,4166.6600000,4168.4700000,4166.5300000,4168.3100000,52
20210521,120500,4168.2900000,4168.7400000,4168.0500000,4168.0500000,44
20210521,120600,4167.7100000,4167.8000000,4167.2500000,4167.6300000,52
20210521,120700,4167.6100000,4167.9400000,4166.8600000,4166.8600000,52
20210521,120800,4166.9700000,4166.9700000,4163.0400000,4163.4700000,55
20210521,120900,4162.1600000,4162.1600000,4158.5800000,4158.7200000,54
20210521,121000,4158.6900000,4160.1100000,4158.6200000,4159.8500000,58
20210521,121100,4159.6900000,4160.0900000,4159.1500000,4160.0000000,51
20210521,121200,4159.9400000,4161.9700000,4159.8500000,4161.9600000,50
20210521,121300,4161.9900000,4162.5800000,4161.9600000,4162.2200000,56
20210521,121400,4162.2100000,4162.2100000,4161.3800000,4161.5700000,54
20210521,121500,4161.5100000,4162.1900000,4161.0500000,4161.8300000,56
20210521,121600,4161.7800000,4161.8100000,4161.3500000,4161.5500000,45
20210521,121700,4161.5900000,4161.9600000,4161.0300000,4161.2100000,50
20210521,121800,4161.2900000,4161.3000000,4160.0100000,4160.0100000,55
20210521,121900,4160.0000000,4160.7800000,4159.8600000,4160.6800000,52
20210521,122000,4160.7400000,4161.0200000,4159.9700000,4161.0200000,53
20210521,122100,4161.0300000,4161.9000000,4161.0200000,4161.4500000,56
20210521,122200,4161.5200000,4161.6300000,4160.7900000,4160.9200000,52
20210521,122300,4160.9300000,4161.8000000,4160.9300000,4161.6700000,55
20210521,122400,4161.6200000,4161.6200000,4160.1400000,4160.3400000,54
20210521,122500,4160.3100000,4161.8000000,4160.3100000,4161.5200000,54
20210521,122600,4161.5000000,4161.5000000,4160.4400000,4160.4400000,51
20210521,122700,4160.4200000,4161.0500000,4160.2500000,4160.2800000,51
20210521,122800,4160.2400000,4160.5700000,4159.3800000,4160.5700000,51
20210521,122900,4160.5900000,4162.0200000,4160.5000000,4161.8700000,53
20210521,123000,4161.8600000,4163.0400000,4161.6100000,4163.0400000,50
20210521,123100,4163.0300000,4163.0900000,4161.8300000,4162.3100000,54
20210521,123200,4162.2600000,4162.2600000,4161.7400000,4161.8800000,51
20210521,123300,4161.8700000,4162.0600000,4161.5900000,4161.9100000,51
20210521,123400,4161.9000000,4162.0600000,4161.6500000,4161.7700000,55
20210521,123500,4161.7600000,4161.9000000,4160.6800000,4161.0200000,55
20210521,123600,4161.0400000,4162.1900000,4161.0400000,4161.9500000,54
20210521,123700,4161.9200000,4161.9200000,4160.2200000,4160.2900000,54
20210521,123800,4160.3600000,4161.1400000,4160.3600000,4160.6100000,54
20210521,123900,4160.6500000,4161.3100000,4160.5100000,4161.3100000,50
20210521,124000,4161.3500000,4162.8600000,4161.3500000,4162.8100000,55
20210521,124100,4162.7600000,4162.8200000,4161.7600000,4162.6600000,49
20210521,124200,4162.8100000,4163.1100000,4162.4100000,4162.4200000,52
20210521,124300,4162.3500000,4162.3600000,4161.5100000,4161.9700000,47
20210521,124400,4161.9600000,4162.8400000,4161.9600000,4162.7300000,49
20210521,124500,4162.7400000,4162.7400000,4162.0700000,4162.2100000,50
20210521,124600,4162.2000000,4162.2000000,4159.8600000,4159.8600000,52
20210521,124700,4159.8300000,4159.9100000,4159.0200000,4159.1300000,49
20210521,124800,4159.1000000,4159.7200000,4158.3700000,4158.9300000,54
20210521,124900,4158.9200000,4159.3800000,4158.8400000,4159.3200000,54
20210521,125000,4159.2400000,4159.4600000,4158.2000000,4158.2000000,54
20210521,125100,4158.1300000,4158.4500000,4157.8700000,4157.9000000,55
20210521,125200,4157.9500000,4158.1300000,4157.5100000,4157.5600000,54
20210521,125300,4157.5200000,4157.5200000,4155.1200000,4155.2400000,54
20210521,125400,4155.2500000,4155.4000000,4154.2400000,4154.2400000,53
20210521,125500,4154.2300000,4154.6200000,4151.9700000,4152.2100000,56
20210521,125600,4152.3100000,4152.9300000,4151.7200000,4152.9300000,56
20210521,125700,4152.9500000,4155.0000000,4152.9200000,4155.0000000,51
20210521,125800,4155.0600000,4155.8600000,4154.6900000,4155.8600000,50
20210521,125900,4155.9100000,4156.1100000,4155.7600000,4155.9400000,52
20210521,130000,4155.9100000,4156.0200000,4155.3900000,4155.7700000,50
20210521,130100,4155.7400000,4157.1200000,4155.5500000,4156.8400000,54
20210521,130200,4156.7900000,4156.7900000,4156.2400000,4156.5300000,53
20210521,130300,4156.5200000,4157.0400000,4156.4800000,4157.0400000,54
20210521,130400,4156.8600000,4157.1400000,4156.0300000,4157.1400000,50
20210521,130500,4157.1100000,4157.6200000,4157.0400000,4157.5500000,53
20210521,130600,4157.5600000,4158.1800000,4156.8200000,4158.1800000,53
20210521,130700,4158.2000000,4158.8600000,4158.1600000,4158.6100000,57
20210521,130800,4158.5900000,4158.5900000,4157.7600000,4158.1600000,51
20210521,130900,4158.2400000,4158.2400000,4157.3200000,4157.3300000,54
20210521,131000,4157.3200000,4157.8500000,4157.1400000,4157.8300000,50
20210521,131100,4157.8200000,4158.4000000,4157.6200000,4157.6500000,51
20210521,131200,4157.6400000,4157.6400000,4156.2500000,4156.6300000,49
20210521,131300,4156.5900000,4156.6300000,4156.3700000,4156.5900000,49
20210521,131400,4156.6900000,4156.9300000,4156.0200000,4156.0500000,53
20210521,131500,4155.9500000,4157.3300000,4155.8200000,4156.7100000,53
20210521,131600,4156.7200000,4156.9800000,4156.4400000,4156.9200000,50
20210521,131700,4156.9300000,4156.9400000,4156.3900000,4156.4400000,50
20210521,131800,4156.4200000,4156.6900000,4156.3400000,4156.5100000,49
20210521,131900,4156.5200000,4156.5200000,4156.0000000,4156.3200000,53
20210521,132000,4156.3300000,4156.8900000,4156.3300000,4156.7900000,53
20210521,132100,4156.8200000,4157.3300000,4156.7400000,4157.3300000,49
20210521,132200,4157.3400000,4159.8700000,4157.3400000,4159.6500000,57
20210521,132300,4159.6800000,4160.3000000,4159.5700000,4160.1900000,54
20210521,132400,4160.0800000,4160.0800000,4158.7400000,4158.7400000,50
20210521,132500,4158.7200000,4159.0300000,4158.6100000,4158.8400000,52
20210521,132600,4158.8700000,4159.5200000,4158.8200000,4159.0800000,53
20210521,132700,4159.2900000,4159.4100000,4158.9800000,4159.2200000,48
20210521,132800,4159.2400000,4160.2200000,4159.2400000,4160.2100000,53
20210521,132900,4160.2200000,4161.3000000,4160.2200000,4161.0200000,53
20210521,133000,4161.0600000,4162.0500000,4160.8300000,4162.0500000,50
20210521,133100,4162.0400000,4163.1700000,4161.7000000,4163.0400000,55
20210521,133200,4163.0100000,4163.1600000,4162.7000000,4163.1400000,56
20210521,133300,4163.1200000,4164.1000000,4163.1200000,4164.0900000,52
20210521,133400,4164.1300000,4165.3000000,4164.0300000,4165.2300000,55
20210521,133500,4165.2000000,4165.3100000,4164.6900000,4164.7900000,52
20210521,133600,4164.7700000,4164.7700000,4164.2000000,4164.5700000,51
20210521,133700,4164.5600000,4165.2000000,4164.5400000,4165.2000000,50
20210521,133800,4165.2200000,4165.6900000,4165.2100000,4165.5000000,47
20210521,133900,4165.5200000,4165.9000000,4165.5100000,4165.7700000,48
20210521,134000,4165.7200000,4165.7800000,4165.4300000,4165.7100000,51
20210521,134100,4165.7200000,4165.7500000,4165.3900000,4165.4200000,49
20210521,134200,4165.4300000,4165.4700000,4163.9000000,4163.9000000,53
20210521,134300,4163.9200000,4163.9500000,4163.3300000,4163.3400000,52
20210521,134400,4163.3500000,4164.3600000,4163.3500000,4164.1900000,48
20210521,134500,4164.2100000,4164.2800000,4163.7500000,4163.7900000,51
20210521,134600,4163.7600000,4163.7600000,4163.4000000,4163.4000000,47
20210521,134700,4163.4100000,4163.8200000,4163.4100000,4163.6200000,53
20210521,134800,4163.6100000,4163.6200000,4163.0400000,4163.0400000,46
20210521,134900,4163.0500000,4163.8400000,4162.6400000,4163.8300000,51
20210521,135000,4163.8200000,4164.3300000,4163.6500000,4164.3000000,50
20210521,135100,4164.3300000,4164.5600000,4164.0500000,4164.0700000,48
20210521,135200,4164.0500000,4164.0500000,4163.2400000,4163.4000000,51
20210521,135300,4163.4300000,4164.1400000,4163.4300000,4164.0300000,51
20210521,135400,4164.0100000,4164.3700000,4163.9300000,4164.0400000,48
20210521,135500,4163.9400000,4164.2000000,4163.3700000,4163.5700000,52
20210521,135600,4163.5800000,4164.2600000,4163.5800000,4164.0200000,51
20210521,135700,4164.0400000,4164.0900000,4163.8100000,4163.8100000,51
20210521,135800,4163.8000000,4163.9100000,4163.5100000,4163.6100000,46
20210521,135900,4163.5600000,4164.0900000,4163.2400000,4163.9500000,55
20210521,140000,4163.9700000,4164.6100000,4163.6700000,4163.8000000,55
20210521,140100,4163.8100000,4164.2600000,4163.8000000,4164.1800000,52
20210521,140200,4164.2300000,4164.4200000,4163.4300000,4164.4200000,52
20210521,140300,4164.4400000,4164.6500000,4164.2700000,4164.5600000,48
20210521,140400,4164.5000000,4164.5000000,4162.5900000,4163.6800000,55
20210521,140500,4163.8600000,4165.1500000,4163.8600000,4165.0200000,48
20210521,140600,4165.0100000,4165.0800000,4164.0700000,4164.3300000,52
20210521,140700,4164.3200000,4165.8600000,4164.3100000,4165.8600000,46
20210521,140800,4166.1600000,4167.8700000,4166.1600000,4167.6900000,57
20210521,140900,4167.7100000,4167.7100000,4167.3300000,4167.3400000,50
20210521,141000,4167.3500000,4167.3700000,4166.5000000,4166.8400000,53
20210521,141100,4166.8500000,4167.5300000,4166.8500000,4167.5000000,50
20210521,141200,4167.5200000,4168.2000000,4167.3500000,4168.1700000,49
20210521,141300,4168.2100000,4168.3600000,4167.9200000,4168.3600000,50
20210521,141400,4168.3700000,4168.3700000,4167.6000000,4167.8000000,49
20210521,141500,4167.8100000,4167.8100000,4167.2200000,4167.4200000,54
20210521,141600,4167.4300000,4167.4300000,4167.0100000,4167.2900000,53
20210521,141700,4167.2800000,4167.2900000,4166.5800000,4166.5800000,51
20210521,141800,4166.6100000,4166.6800000,4165.7200000,4165.8200000,50
20210521,141900,4165.8500000,4165.9000000,4165.6100000,4165.7800000,46
20210521,142000,4165.7500000,4165.7500000,4164.2000000,4164.5300000,56
20210521,142100,4164.5500000,4164.8200000,4164.1700000,4164.5900000,50
20210521,142200,4164.5300000,4164.5600000,4164.0900000,4164.3500000,49
20210521,142300,4164.3600000,4165.0600000,4164.3300000,4164.7200000,55
20210521,142400,4164.8800000,4165.1800000,4164.5700000,4164.5700000,46
20210521,142500,4164.5800000,4164.9700000,4164.1800000,4164.2000000,55
20210521,142600,4164.1900000,4164.2700000,4163.5500000,4163.6600000,50
20210521,142700,4163.6800000,4163.6800000,4163.0100000,4163.0100000,51
20210521,142800,4162.9700000,4162.9700000,4160.8800000,4161.6800000,51
20210521,142900,4161.6700000,4161.9200000,4161.3400000,4161.4100000,50
20210521,143000,4161.4300000,4162.9700000,4161.3900000,4162.4100000,54
20210521,143100,4162.4200000,4163.0300000,4162.0200000,4163.0000000,55
20210521,143200,4163.1400000,4163.7200000,4163.1100000,4163.4500000,50
20210521,143300,4163.4600000,4163.4600000,4163.1100000,4163.1800000,55
20210521,143400,4163.1600000,4163.1600000,4162.0700000,4162.1300000,52
20210521,143500,4162.1500000,4162.1500000,4161.5300000,4161.8000000,49
20210521,143600,4161.8600000,4162.3200000,4161.4400000,4161.6600000,48
20210521,143700,4161.7200000,4162.7700000,4161.7200000,4162.6900000,53
20210521,143800,4162.6600000,4162.6600000,4157.3700000,4157.3700000,52
20210521,143900,4157.2200000,4158.5900000,4157.2200000,4158.5700000,55
20210521,144000,4158.5600000,4159.4300000,4158.5200000,4158.8300000,50
20210521,144100,4158.8000000,4159.8200000,4158.5700000,4159.7500000,53
20210521,144200,4159.7600000,4159.8700000,4159.6100000,4159.8100000,41
20210521,144300,4159.7800000,4159.7800000,4159.4000000,4159.4000000,49
